(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn
A,4/04/1989,1.049999952,0,1.049999952,3.14,3.14
A,5/04/1989,0,0,0,3.08,3.08
A,6/04/1989,0.450000018,0,0.450000018,3.02,3.02
A,7/04/1989,0,0,0,2.959,2.959
A,8/04/1989,0,0,0,2.899,2.899
A,9/04/1989,0,0,0,2.839,2.839
A,10/04/1989,0,0,0,2.779,2.779
A,11/04/1989,8.25,0,8.25,2.718,2.718
A,12/04/1989,2.900000095,0,2.900000095,2.658,2.658
A,13/04/1989,0,0,0,2.598,2.598
A,14/04/1989,0.050000001,0,0.050000001,2.538,2.538
A,15/04/1989,1.450000048,0,1.450000048,2.478,2.478
A,16/04/1989,0,0,0,2.417,2.417
A,17/04/1989,1.950000048,0,1.950000048,2.378,2.378
A,18/04/1989,0,0,0,2.339,2.339
A,19/04/1989,0,0,0,2.3,2.3
A,20/04/1989,0,0,0,2.261,2.261
A,21/04/1989,0,0,0,2.222,2.222
A,22/04/1989,0,0,0,2.183,2.183
A,23/04/1989,0,0,0,2.144,2.144
A,24/04/1989,0,0,0,2.105,2.105
A,25/04/1989,23.25,0,23.25,2.066,2.066
A,26/04/1989,0.550000012,0,0.550000012,2.027,2.027
A,27/04/1989,4.300000191,0,4.300000191,1.988,1.988
A,28/04/1989,0.850000024,0,0.850000024,1.949,1.949
A,29/04/1989,1.400000095,0,1.400000095,1.909,1.909
A,30/04/1989,1.150000095,0,1.150000095,1.87,1.87
A,1/05/1989,0.100000001,0,0.100000001,1.831,1.831
A,2/05/1989,0.600000024,0,0.600000024,1.792,1.792
A,3/05/1989,12.80000019,0,12.80000019,1.753,1.753
A,4/05/1989,0.600000024,0,0.600000024,1.714,1.714
A,5/05/1989,0.150000006,0,0.150000006,1.675,1.675
A,6/05/1989,7.849999905,0,7.849999905,1.636,1.636
A,7/05/1989,1.100000024,0,1.100000024,1.597,1.597
A,8/05/1989,47.04999924,0,47.04999924,1.558,1.558
A,9/05/1989,4.300000191,0,4.300000191,1.519,1.519
A,10/05/1989,8.050000191,0,8.050000191,1.48,1.48
A,11/05/1989,0.450000018,0,0.450000018,1.441,1.441
A,12/05/1989,0,0,0,1.402,1.402
A,13/05/1989,0.100000001,0,0.100000001,1.363,1.363
A,14/05/1989,0.050000001,0,0.050000001,1.323,1.323
A,15/05/1989,0,0,0,1.284,1.284
A,16/05/1989,0,0,0,1.245,1.245
A,17/05/1989,0,0,0,1.228,1.228
A,18/05/1989,0.150000006,0,0.150000006,1.21,1.21
A,19/05/1989,0.25,0,0.25,1.193,1.193
A,20/05/1989,0,0,0,1.175,1.175
A,21/05/1989,14,0,14,1.158,1.158
A,22/05/1989,2.300000191,0,2.300000191,1.14,1.14
A,23/05/1989,1.349999905,0,1.349999905,1.123,1.123
A,24/05/1989,0.100000001,0,0.100000001,1.105,1.105
A,25/05/1989,0.150000006,0,0.150000006,1.088,1.088
A,26/05/1989,0,0,0,1.07,1.07
A,27/05/1989,0,0,0,1.052,1.052
A,28/05/1989,22.25,0,22.25,1.035,1.035
A,29/05/1989,16.04999924,0,16.04999924,1.017,1.017
A,30/05/1989,0.950000048,0,0.950000048,1,1
A,31/05/1989,0,0,0,0.982,0.982
A,1/06/1989,0.699999988,0,0.699999988,0.965,0.965
A,2/06/1989,0.100000001,0,0.100000001,0.947,0.947
A,3/06/1989,0.75,0,0.75,0.93,0.93
A,4/06/1989,5.25,0,5.25,0.912,0.912
A,5/06/1989,16.85000038,0,16.85000038,0.895,0.895
A,6/06/1989,3.650000095,0,3.650000095,0.877,0.877
A,7/06/1989,0.200000003,0,0.200000003,0.86,0.86
A,8/06/1989,27.54999924,0,27.54999924,0.842,0.842
A,9/06/1989,7.25,0,7.25,0.825,0.825
A,10/06/1989,0.75,0,0.75,0.807,0.807
A,11/06/1989,1.649999976,0,1.649999976,0.79,0.79
A,12/06/1989,0.600000024,0,0.600000024,0.772,0.772
A,13/06/1989,8.649999619,0,8.649999619,0.754,0.754
A,14/06/1989,14.19999981,0,14.19999981,0.737,0.737
A,15/06/1989,10,0,10,0.719,0.719
A,16/06/1989,6.699999809,0,6.699999809,0.702,0.702
A,17/06/1989,15.64999962,0,15.64999962,0.707,0.707
A,18/06/1989,20.29999924,0,20.29999924,0.712,0.712
A,19/06/1989,1.75,0,1.75,0.716,0.716
A,20/06/1989,0.100000001,0,0.100000001,0.721,0.721
A,21/06/1989,0.100000001,0,0.100000001,0.726,0.726
A,22/06/1989,9.100000381,0,9.100000381,0.731,0.731
A,23/06/1989,1.100000024,0,1.100000024,0.736,0.736
A,24/06/1989,6.949999809,0,6.949999809,0.741,0.741
A,25/06/1989,1.100000024,0,1.100000024,0.745,0.745
A,26/06/1989,0,0,0,0.75,0.75
A,27/06/1989,0,0,0,0.755,0.755
A,28/06/1989,0,0,0,0.76,0.76
A,29/06/1989,0,0,0,0.765,0.765
A,30/06/1989,0,0,0,0.77,0.77
A,1/07/1989,2.849999905,0,2.849999905,0.774,0.774
A,2/07/1989,0.5,0,0.5,0.779,0.779
A,3/07/1989,10.80000019,0,10.80000019,0.784,0.784
A,4/07/1989,3.050000191,0,3.050000191,0.789,0.789
A,5/07/1989,13.89999962,0,13.89999962,0.794,0.794
A,6/07/1989,4.399999619,0,4.399999619,0.799,0.799
A,7/07/1989,5.050000191,0,5.050000191,0.804,0.804
A,8/07/1989,9.700000763,0,9.700000763,0.808,0.808
A,9/07/1989,8.75,0,8.75,0.813,0.813
A,10/07/1989,4.5,0,4.5,0.818,0.818
A,11/07/1989,0.150000006,0,0.150000006,0.823,0.823
A,12/07/1989,0,0,0,0.828,0.828
A,13/07/1989,0,0,0,0.833,0.833
A,14/07/1989,0,0,0,0.837,0.837
A,15/07/1989,3.349999905,0,3.349999905,0.842,0.842
A,16/07/1989,1.450000048,0,1.450000048,0.847,0.847
A,17/07/1989,1.75,0,1.75,0.867,0.867
A,18/07/1989,1.25,0,1.25,0.886,0.886
A,19/07/1989,2.200000048,0,2.200000048,0.905,0.905
A,20/07/1989,0,0,0,0.925,0.925
A,21/07/1989,1.549999952,0,1.549999952,0.944,0.944
A,22/07/1989,13.25,0,13.25,0.964,0.964
A,23/07/1989,1.900000095,0,1.900000095,0.983,0.983
A,24/07/1989,0.200000003,0,0.200000003,1.003,1.003
A,25/07/1989,0.150000006,0,0.150000006,1.022,1.022
A,26/07/1989,0.050000001,0,0.050000001,1.041,1.041
A,27/07/1989,0.100000001,0,0.100000001,1.061,1.061
A,28/07/1989,30.5,0,30.5,1.08,1.08
A,29/07/1989,1.899999976,0,1.899999976,1.1,1.1
A,30/07/1989,24.54999924,0,24.54999924,1.119,1.119
A,31/07/1989,1.849999905,0,1.849999905,1.138,1.138
A,1/08/1989,1.600000024,0,1.600000024,1.158,1.158
A,2/08/1989,0.400000006,0,0.400000006,1.177,1.177
A,3/08/1989,7.949999809,0,7.949999809,1.197,1.197
A,4/08/1989,10.35000038,0,10.35000038,1.216,1.216
A,5/08/1989,4.099999905,0,4.099999905,1.236,1.236
A,6/08/1989,19.04999924,0,19.04999924,1.255,1.255
A,7/08/1989,10.39999962,0,10.39999962,1.274,1.274
A,8/08/1989,6.550000191,0,6.550000191,1.294,1.294
A,9/08/1989,5.449999809,0,5.449999809,1.313,1.313
A,10/08/1989,0.700000048,0,0.700000048,1.333,1.333
A,11/08/1989,0,0,0,1.352,1.352
A,12/08/1989,0,0,0,1.372,1.372
A,13/08/1989,0,0,0,1.391,1.391
A,14/08/1989,1.549999952,0,1.549999952,1.41,1.41
A,15/08/1989,11.45000076,0,11.45000076,1.43,1.43
A,16/08/1989,2.800000191,0,2.800000191,1.449,1.449
A,17/08/1989,0.100000001,0,0.100000001,1.482,1.482
A,18/08/1989,0.899999976,0,0.899999976,1.516,1.516
A,19/08/1989,5.400000095,0,5.400000095,1.549,1.549
A,20/08/1989,3.299999952,0,3.299999952,1.582,1.582
A,21/08/1989,11,0,11,1.615,1.615
A,22/08/1989,6.599999905,0,6.599999905,1.648,1.648
A,23/08/1989,0.799999952,0,0.799999952,1.681,1.681
A,24/08/1989,4.75,0,4.75,1.715,1.715
A,25/08/1989,10.44999981,0,10.44999981,1.748,1.748
A,26/08/1989,2.650000095,0,2.650000095,1.781,1.781
A,27/08/1989,2,0,2,1.814,1.814
A,28/08/1989,13.79999924,0,13.79999924,1.847,1.847
A,29/08/1989,1.5,0,1.5,1.88,1.88
A,30/08/1989,2.650000095,0,2.650000095,1.913,1.913
A,31/08/1989,3.099999905,0,3.099999905,1.947,1.947
A,1/09/1989,0.950000048,0,0.950000048,1.98,1.98
A,2/09/1989,0.100000001,0,0.100000001,2.013,2.013
A,3/09/1989,0.25,0,0.25,2.046,2.046
A,4/09/1989,0.100000001,0,0.100000001,2.079,2.079
A,5/09/1989,0,0,0,2.112,2.112
A,6/09/1989,0,0,0,2.146,2.146
A,7/09/1989,0,0,0,2.179,2.179
A,8/09/1989,3.25,0,3.25,2.212,2.212
A,9/09/1989,5.900000095,0,5.900000095,2.245,2.245
A,10/09/1989,22.25,0,22.25,2.278,2.278
A,11/09/1989,10.10000038,0,10.10000038,2.311,2.311
A,12/09/1989,3.650000095,0,3.650000095,2.345,2.345
A,13/09/1989,0.850000024,0,0.850000024,2.378,2.378
A,14/09/1989,0.25,0,0.25,2.411,2.411
A,15/09/1989,0.100000001,0,0.100000001,2.444,2.444
A,16/09/1989,3.849999905,0,3.849999905,2.477,2.477
A,17/09/1989,8.899999619,0,8.899999619,2.515,2.515
A,18/09/1989,11.94999981,0,11.94999981,2.553,2.553
A,19/09/1989,0.449999988,0,0.449999988,2.591,2.591
A,20/09/1989,0.050000001,0,0.050000001,2.629,2.629
A,21/09/1989,3.199999809,0,3.199999809,2.667,2.667
A,22/09/1989,5.949999809,0,5.949999809,2.705,2.705
A,23/09/1989,0,0,0,2.743,2.743
A,24/09/1989,8,0,8,2.781,2.781
A,25/09/1989,3.900000095,0,3.900000095,2.819,2.819
A,26/09/1989,0,0,0,2.857,2.857
A,27/09/1989,0,0,0,2.895,2.895
A,28/09/1989,0,0,0,2.933,2.933
A,29/09/1989,0.050000001,0,0.050000001,2.971,2.971
A,30/09/1989,1.100000024,0,1.100000024,3.009,3.009
A,1/10/1989,0.200000003,0,0.200000003,3.047,3.047
A,2/10/1989,0,0,0,3.085,3.085
A,3/10/1989,5.449999809,0,5.449999809,3.123,3.123
A,4/10/1989,3.549999952,0,3.549999952,3.161,3.161
A,5/10/1989,0.100000001,0,0.100000001,3.199,3.199
A,6/10/1989,1.200000048,0,1.200000048,3.237,3.237
A,7/10/1989,7.449999809,0,7.449999809,3.275,3.275
A,8/10/1989,8.050000191,0,8.050000191,3.313,3.313
A,9/10/1989,6.949999809,0,6.949999809,3.351,3.351
A,10/10/1989,0.899999976,0,0.899999976,3.389,3.389
A,11/10/1989,1.799999952,0,1.799999952,3.427,3.427
A,12/10/1989,6,0,6,3.465,3.465
A,13/10/1989,7.300000191,0,7.300000191,3.503,3.503
A,14/10/1989,0,0,0,3.541,3.541
A,15/10/1989,0.899999976,0,0.899999976,3.579,3.579
A,16/10/1989,0,0,0,3.617,3.617
A,17/10/1989,0.100000001,0,0.100000001,3.668,3.668
A,18/10/1989,0.200000003,0,0.200000003,3.718,3.718
A,19/10/1989,7.5,0,7.5,3.769,3.769
A,20/10/1989,0.050000001,0,0.050000001,3.819,3.819
A,21/10/1989,0,0,0,3.87,3.87
A,22/10/1989,0,0,0,3.92,3.92
A,23/10/1989,0.25,0,0.25,3.97,3.97
A,24/10/1989,4.050000191,0,4.050000191,4.021,4.021
A,25/10/1989,4.399999619,0,4.399999619,4.071,4.071
A,26/10/1989,2.949999809,0,2.949999809,4.122,4.122
A,27/10/1989,0.400000006,0,0.400000006,4.172,4.172
A,28/10/1989,0,0,0,4.223,4.223
A,29/10/1989,0.050000001,0,0.050000001,4.273,4.273
A,30/10/1989,5.600000381,0,5.600000381,4.323,4.323
A,31/10/1989,0.400000006,0,0.400000006,4.374,4.374
A,1/11/1989,0,0,0,4.424,4.424
A,2/11/1989,0.100000001,0,0.100000001,4.475,4.475
A,3/11/1989,0,0,0,4.525,4.525
A,4/11/1989,0,0,0,4.576,4.576
A,5/11/1989,23.04999924,0,23.04999924,4.626,4.626
A,6/11/1989,2.400000095,0,2.400000095,4.677,4.677
A,7/11/1989,1.299999952,0,1.299999952,4.727,4.727
A,8/11/1989,0.150000006,0,0.150000006,4.777,4.777
A,9/11/1989,0.100000001,0,0.100000001,4.828,4.828
A,10/11/1989,0,0,0,4.878,4.878
A,11/11/1989,0,0,0,4.929,4.929
A,12/11/1989,0,0,0,4.979,4.979
A,13/11/1989,0,0,0,5.03,5.03
A,14/11/1989,1.25,0,1.25,5.08,5.08
A,15/11/1989,0.050000001,0,0.050000001,5.13,5.13
A,16/11/1989,0.200000003,0,0.200000003,5.181,5.181
A,17/11/1989,0.050000001,0,0.050000001,5.207,5.207
A,18/11/1989,0.400000006,0,0.400000006,5.233,5.233
A,19/11/1989,0,0,0,5.259,5.259
A,20/11/1989,0,0,0,5.284,5.284
A,21/11/1989,0,0,0,5.31,5.31
A,22/11/1989,0,0,0,5.336,5.336
A,23/11/1989,0,0,0,5.362,5.362
A,24/11/1989,0,0,0,5.388,5.388
A,25/11/1989,0,0,0,5.414,5.414
A,26/11/1989,0,0,0,5.439,5.439
A,27/11/1989,0.400000006,0,0.400000006,5.465,5.465
A,28/11/1989,7.150000095,0,7.150000095,5.491,5.491
A,29/11/1989,10.69999981,0,10.69999981,5.517,5.517
A,30/11/1989,5.949999809,0,5.949999809,5.543,5.543
A,1/12/1989,13.25,0,13.25,5.569,5.569
A,2/12/1989,0.100000001,0,0.100000001,5.595,5.595
A,3/12/1989,0.400000006,0,0.400000006,5.62,5.62
A,4/12/1989,0,0,0,5.646,5.646
A,5/12/1989,0,0,0,5.672,5.672
A,6/12/1989,0,0,0,5.698,5.698
A,7/12/1989,0,0,0,5.724,5.724
A,8/12/1989,0,0,0,5.75,5.75
A,9/12/1989,0,0,0,5.776,5.776
A,10/12/1989,0,0,0,5.801,5.801
A,11/12/1989,0,0,0,5.827,5.827
A,12/12/1989,0,0,0,5.853,5.853
A,13/12/1989,0.799999952,0,0.799999952,5.879,5.879
A,14/12/1989,0,0,0,5.905,5.905
A,15/12/1989,0,0,0,5.931,5.931
A,16/12/1989,0,0,0,5.957,5.957
A,17/12/1989,0,0,0,5.961,5.961
A,18/12/1989,0.050000001,0,0.050000001,5.965,5.965
A,19/12/1989,0,0,0,5.969,5.969
A,20/12/1989,0,0,0,5.973,5.973
A,21/12/1989,0,0,0,5.977,5.977
A,22/12/1989,0,0,0,5.982,5.982
A,23/12/1989,0,0,0,5.986,5.986
A,24/12/1989,0,0,0,5.99,5.99
A,25/12/1989,0.75,0,0.75,5.994,5.994
A,26/12/1989,0,0,0,5.998,5.998
A,27/12/1989,0,0,0,6.003,6.003
A,28/12/1989,0,0,0,6.007,6.007
A,29/12/1989,0,0,0,6.011,6.011
A,30/12/1989,0,0,0,6.015,6.015
A,31/12/1989,0,0,0,6.019,6.019
A,1/01/1990,0.050000001,0,0.050000001,6.023,6.023
A,2/01/1990,0,0,0,6.028,6.028
A,3/01/1990,0,0,0,6.032,6.032
A,4/01/1990,0,0,0,6.036,6.036
A,5/01/1990,0,0,0,6.04,6.04
A,6/01/1990,0,0,0,6.044,6.044
A,7/01/1990,0,0,0,6.048,6.048
A,8/01/1990,0,0,0,6.053,6.053
A,9/01/1990,2.400000095,0,2.400000095,6.057,6.057
A,10/01/1990,9.850000381,0,9.850000381,6.061,6.061
A,11/01/1990,0,0,0,6.065,6.065
A,12/01/1990,0,0,0,6.069,6.069
A,13/01/1990,0,0,0,6.074,6.074
A,14/01/1990,0,0,0,6.078,6.078
A,15/01/1990,0,0,0,6.082,6.082
A,16/01/1990,0.050000001,0,0.050000001,6.086,6.086
A,17/01/1990,6.649999619,0,6.649999619,6.035,6.035
A,18/01/1990,0,0,0,5.983,5.983
A,19/01/1990,0,0,0,5.932,5.932
A,20/01/1990,0,0,0,5.88,5.88
A,21/01/1990,0,0,0,5.829,5.829
A,22/01/1990,0,0,0,5.778,5.778
A,23/01/1990,0,0,0,5.726,5.726
A,24/01/1990,0,0,0,5.675,5.675
A,25/01/1990,0,0,0,5.623,5.623
A,26/01/1990,0,0,0,5.572,5.572
A,27/01/1990,0.649999976,0,0.649999976,5.52,5.52
A,28/01/1990,0,0,0,5.469,5.469
A,29/01/1990,0,0,0,5.418,5.418
A,30/01/1990,0.200000003,0,0.200000003,5.366,5.366
A,31/01/1990,4,0,4,5.315,5.315
A,1/02/1990,1.399999976,0,1.399999976,5.263,5.263
A,2/02/1990,0.050000001,0,0.050000001,5.212,5.212
A,3/02/1990,0.649999976,0,0.649999976,5.16,5.16
A,4/02/1990,0.100000001,0,0.100000001,5.109,5.109
A,5/02/1990,0,0,0,5.058,5.058
A,6/02/1990,0.050000001,0,0.050000001,5.006,5.006
A,7/02/1990,1.75,0,1.75,4.955,4.955
A,8/02/1990,0.5,0,0.5,4.903,4.903
A,9/02/1990,1.849999905,0,1.849999905,4.852,4.852
A,10/02/1990,0.050000001,0,0.050000001,4.8,4.8
A,11/02/1990,0.150000006,0,0.150000006,4.749,4.749
A,12/02/1990,0,0,0,4.698,4.698
A,13/02/1990,0,0,0,4.646,4.646
A,14/02/1990,0,0,0,4.595,4.595
A,15/02/1990,0.400000006,0,0.400000006,4.543,4.543
A,16/02/1990,3.400000095,0,3.400000095,4.492,4.492
A,17/02/1990,0.050000001,0,0.050000001,4.483,4.483
A,18/02/1990,0.200000003,0,0.200000003,4.475,4.475
A,19/02/1990,0.100000001,0,0.100000001,4.467,4.467
A,20/02/1990,0,0,0,4.458,4.458
A,21/02/1990,0,0,0,4.45,4.45
A,22/02/1990,0,0,0,4.441,4.441
A,23/02/1990,0,0,0,4.433,4.433
A,24/02/1990,0,0,0,4.425,4.425
A,25/02/1990,0,0,0,4.416,4.416
A,26/02/1990,1.549999952,0,1.549999952,4.408,4.408
A,27/02/1990,2.800000191,0,2.800000191,4.399,4.399
A,28/02/1990,0,0,0,4.391,4.391
A,1/03/1990,0,0,0,4.383,4.383
A,2/03/1990,0,0,0,4.374,4.374
A,3/03/1990,0,0,0,4.366,4.366
A,4/03/1990,0,0,0,4.357,4.357
A,5/03/1990,0,0,0,4.349,4.349
A,6/03/1990,0,0,0,4.341,4.341
A,7/03/1990,0,0,0,4.332,4.332
A,8/03/1990,0,0,0,4.324,4.324
A,9/03/1990,0,0,0,4.315,4.315
A,10/03/1990,0.550000012,0,0.550000012,4.307,4.307
A,11/03/1990,0.100000001,0,0.100000001,4.298,4.298
A,12/03/1990,0,0,0,4.29,4.29
A,13/03/1990,0,0,0,4.282,4.282
A,14/03/1990,0.050000001,0,0.050000001,4.273,4.273
A,15/03/1990,0,0,0,4.265,4.265
A,16/03/1990,0,0,0,4.256,4.256
A,17/03/1990,0,0,0,4.194,4.194
A,18/03/1990,0,0,0,4.132,4.132
A,19/03/1990,0,0,0,4.07,4.07
A,20/03/1990,0,0,0,4.009,4.009
A,21/03/1990,0,0,0,3.947,3.947
A,22/03/1990,0.100000001,0,0.100000001,3.885,3.885
A,23/03/1990,0,0,0,3.823,3.823
A,24/03/1990,0.100000001,0,0.100000001,3.761,3.761
A,25/03/1990,0.100000001,0,0.100000001,3.699,3.699
A,26/03/1990,0,0,0,3.637,3.637
A,27/03/1990,0.550000012,0,0.550000012,3.575,3.575
A,28/03/1990,0,0,0,3.513,3.513
A,29/03/1990,0,0,0,3.451,3.451
A,30/03/1990,0,0,0,3.389,3.389
A,31/03/1990,0,0,0,3.327,3.327
A,1/04/1990,0,0,0,3.265,3.265
A,2/04/1990,0,0,0,3.203,3.203
A,3/04/1990,0,0,0,3.141,3.141
A,4/04/1990,0,0,0,3.079,3.079
A,5/04/1990,0,0,0,3.017,3.017
A,6/04/1990,0,0,0,2.955,2.955
A,7/04/1990,0,0,0,2.893,2.893
A,8/04/1990,0,0,0,2.831,2.831
A,9/04/1990,0,0,0,2.769,2.769
A,10/04/1990,0,0,0,2.707,2.707
A,11/04/1990,0,0,0,2.645,2.645
A,12/04/1990,0,0,0,2.583,2.583
A,13/04/1990,8.850000381,0,8.850000381,2.521,2.521
A,14/04/1990,0.400000006,0,0.400000006,2.459,2.459
A,15/04/1990,0.200000003,0,0.200000003,2.397,2.397
A,16/04/1990,0.200000003,0,0.200000003,2.335,2.335
A,17/04/1990,0.050000001,0,0.050000001,2.306,2.306
A,18/04/1990,0,0,0,2.276,2.276
A,19/04/1990,0,0,0,2.246,2.246
A,20/04/1990,8.100000381,0,8.100000381,2.217,2.217
A,21/04/1990,1.5,0,1.5,2.187,2.187
A,22/04/1990,0.350000024,0,0.350000024,2.157,2.157
A,23/04/1990,0.75,0,0.75,2.128,2.128
A,24/04/1990,1.149999976,0,1.149999976,2.098,2.098
A,25/04/1990,0.5,0,0.5,2.068,2.068
A,26/04/1990,0,0,0,2.039,2.039
A,27/04/1990,0.100000001,0,0.100000001,2.009,2.009
A,28/04/1990,4.550000191,0,4.550000191,1.98,1.98
A,29/04/1990,1.699999928,0,1.699999928,1.95,1.95
A,30/04/1990,0,0,0,1.92,1.92
A,1/05/1990,0,0,0,1.891,1.891
A,2/05/1990,0,0,0,1.861,1.861
A,3/05/1990,0,0,0,1.831,1.831
A,4/05/1990,0,0,0,1.802,1.802
A,5/05/1990,0,0,0,1.772,1.772
A,6/05/1990,0,0,0,1.742,1.742
A,7/05/1990,0,0,0,1.713,1.713
A,8/05/1990,0,0,0,1.683,1.683
A,9/05/1990,1.200000048,0,1.200000048,1.654,1.654
A,10/05/1990,0,0,0,1.624,1.624
A,11/05/1990,0,0,0,1.594,1.594
A,12/05/1990,0,0,0,1.565,1.565
A,13/05/1990,0,0,0,1.535,1.535
A,14/05/1990,0,0,0,1.505,1.505
A,15/05/1990,0,0,0,1.476,1.476
A,16/05/1990,17.25,0,17.25,1.446,1.446
A,17/05/1990,0.600000024,0,0.600000024,1.426,1.426
A,18/05/1990,0.25,0,0.25,1.405,1.405
A,19/05/1990,0.150000006,0,0.150000006,1.385,1.385
A,20/05/1990,0,0,0,1.365,1.365
A,21/05/1990,0,0,0,1.344,1.344
A,22/05/1990,0,0,0,1.324,1.324
A,23/05/1990,2.050000191,0,2.050000191,1.304,1.304
A,24/05/1990,4.800000191,0,4.800000191,1.283,1.283
A,25/05/1990,0.400000006,0,0.400000006,1.263,1.263
A,26/05/1990,0.100000001,0,0.100000001,1.243,1.243
A,27/05/1990,0.100000001,0,0.100000001,1.222,1.222
A,28/05/1990,0,0,0,1.202,1.202
A,29/05/1990,0.449999988,0,0.449999988,1.182,1.182
A,30/05/1990,2.449999809,0,2.449999809,1.161,1.161
A,31/05/1990,2.150000095,0,2.150000095,1.141,1.141
A,1/06/1990,9.350000381,0,9.350000381,1.121,1.121
A,2/06/1990,3.5,0,3.5,1.1,1.1
A,3/06/1990,1,0,1,1.08,1.08
A,4/06/1990,0.150000006,0,0.150000006,1.06,1.06
A,5/06/1990,0,0,0,1.039,1.039
A,6/06/1990,0,0,0,1.019,1.019
A,7/06/1990,0,0,0,0.999,0.999
A,8/06/1990,0,0,0,0.978,0.978
A,9/06/1990,0,0,0,0.958,0.958
A,10/06/1990,0,0,0,0.938,0.938
A,11/06/1990,4.150000095,0,4.150000095,0.917,0.917
A,12/06/1990,13.44999981,0,13.44999981,0.897,0.897
A,13/06/1990,0.150000006,0,0.150000006,0.877,0.877
A,14/06/1990,0,0,0,0.857,0.857
A,15/06/1990,14.95000076,0,14.95000076,0.836,0.836
A,16/06/1990,9.399999619,0,9.399999619,0.816,0.816
A,17/06/1990,2.049999952,0,2.049999952,0.811,0.811
A,18/06/1990,0.100000001,0,0.100000001,0.807,0.807
A,19/06/1990,0.100000001,0,0.100000001,0.803,0.803
A,20/06/1990,0.100000001,0,0.100000001,0.798,0.798
A,21/06/1990,0.050000001,0,0.050000001,0.794,0.794
A,22/06/1990,0,0,0,0.789,0.789
A,23/06/1990,2.849999905,0,2.849999905,0.785,0.785
A,24/06/1990,14.75,0,14.75,0.78,0.78
A,25/06/1990,19,0,19,0.776,0.776
A,26/06/1990,42.15000153,0,42.15000153,0.771,0.771
A,27/06/1990,7.350000381,0,7.350000381,0.767,0.767
A,28/06/1990,10,0,10,0.762,0.762
A,29/06/1990,3.400000095,0,3.400000095,0.758,0.758
A,30/06/1990,11.10000038,0,11.10000038,0.754,0.754
A,1/07/1990,19.54999924,0,19.54999924,0.749,0.749
A,2/07/1990,9.949999809,0,9.949999809,0.745,0.745
A,3/07/1990,8.149999619,0,8.149999619,0.74,0.74
A,4/07/1990,34.5,0,34.5,0.736,0.736
A,5/07/1990,8.550000191,0,8.550000191,0.731,0.731
A,6/07/1990,8.449999809,0,8.449999809,0.727,0.727
A,7/07/1990,4.199999809,0,4.199999809,0.722,0.722
A,8/07/1990,0.5,0,0.5,0.718,0.718
A,9/07/1990,1.25,0,1.25,0.714,0.714
A,10/07/1990,0.050000001,0,0.050000001,0.709,0.709
A,11/07/1990,15.85000038,0,15.85000038,0.705,0.705
A,12/07/1990,1.75,0,1.75,0.7,0.7
A,13/07/1990,5.75,0,5.75,0.696,0.696
A,14/07/1990,0.150000006,0,0.150000006,0.691,0.691
A,15/07/1990,0.350000024,0,0.350000024,0.687,0.687
A,16/07/1990,4.800000191,0,4.800000191,0.682,0.682
A,17/07/1990,4.849999905,0,4.849999905,0.698,0.698
A,18/07/1990,3.349999905,0,3.349999905,0.713,0.713
A,19/07/1990,3.599999905,0,3.599999905,0.728,0.728
A,20/07/1990,9,0,9,0.744,0.744
A,21/07/1990,0.25,0,0.25,0.759,0.759
A,22/07/1990,0,0,0,0.774,0.774
A,23/07/1990,0.100000001,0,0.100000001,0.79,0.79
A,24/07/1990,6.099999905,0,6.099999905,0.805,0.805
A,25/07/1990,4.75,0,4.75,0.82,0.82
A,26/07/1990,1.949999928,0,1.949999928,0.836,0.836
A,27/07/1990,3.5,0,3.5,0.851,0.851
A,28/07/1990,1.25,0,1.25,0.866,0.866
A,29/07/1990,0.400000006,0,0.400000006,0.882,0.882
A,30/07/1990,0.150000006,0,0.150000006,0.897,0.897
A,31/07/1990,0.699999988,0,0.699999988,0.912,0.912
A,1/08/1990,0,0,0,0.928,0.928
A,2/08/1990,0.850000024,0,0.850000024,0.943,0.943
A,3/08/1990,12.64999962,0,12.64999962,0.958,0.958
A,4/08/1990,4.099999905,0,4.099999905,0.974,0.974
A,5/08/1990,9.949999809,0,9.949999809,0.989,0.989
A,6/08/1990,1.950000048,0,1.950000048,1.004,1.004
A,7/08/1990,2.950000048,0,2.950000048,1.02,1.02
A,8/08/1990,12.54999924,0,12.54999924,1.035,1.035
A,9/08/1990,7.949999809,0,7.949999809,1.05,1.05
A,10/08/1990,4.300000191,0,4.300000191,1.066,1.066
A,11/08/1990,4.349999905,0,4.349999905,1.081,1.081
A,12/08/1990,5.449999809,0,5.449999809,1.096,1.096
A,13/08/1990,0.949999988,0,0.949999988,1.112,1.112
A,14/08/1990,41.84999847,0,41.84999847,1.127,1.127
A,15/08/1990,9.149999619,0,9.149999619,1.142,1.142
A,16/08/1990,1.5,0,1.5,1.158,1.158
A,17/08/1990,0.200000003,0,0.200000003,1.214,1.214
A,18/08/1990,0.350000024,0,0.350000024,1.271,1.271
A,19/08/1990,2.900000095,0,2.900000095,1.328,1.328
A,20/08/1990,7.150000095,0,7.150000095,1.384,1.384
A,21/08/1990,15.25,0,15.25,1.441,1.441
A,22/08/1990,1.649999976,0,1.649999976,1.498,1.498
A,23/08/1990,2.949999809,0,2.949999809,1.554,1.554
